underlying,trading_date,S_t,K,expiration,T_years,dte,option_type,option_price,r,moneyness,regime,style
SPY,2008-01-04,140.960431,129.0,2008-02-16,0.1177275838466803,43,call,14.02,0.032,0.9151504367917264,crisis,American
SPY,2008-01-11,139.969153,128.0,2008-01-19,0.0219028062970568,8,call,12.21,0.0308999999999999,0.9144872084779994,crisis,American
SPY,2008-01-11,139.969153,129.0,2008-01-19,0.0219028062970568,8,call,11.21,0.0308999999999999,0.9216316397942338,crisis,American
SPY,2008-01-18,132.426977,120.0,2008-02-16,0.0793976728268309,29,call,13.29,0.0286,0.9061597773994344,crisis,American
SPY,2008-01-18,132.426977,121.0,2008-02-16,0.0793976728268309,29,call,12.38,0.0286,0.913711108877763,crisis,American
SPY,2008-01-18,132.426977,122.0,2008-02-16,0.0793976728268309,29,call,11.51,0.0286,0.9212624403560916,crisis,American
SPY,2008-01-18,132.426977,123.0,2008-02-16,0.0793976728268309,29,call,10.68,0.0286,0.9288137718344202,crisis,American
SPY,2008-01-18,132.426977,124.0,2008-02-16,0.0793976728268309,29,call,9.83,0.0286,0.9363651033127488,crisis,American
SPY,2008-01-18,132.426977,125.0,2008-02-16,0.0793976728268309,29,call,9.03,0.0286,0.9439164347910772,crisis,American
SPY,2008-01-18,132.426977,126.0,2008-02-16,0.0793976728268309,29,call,8.25,0.0286,0.951467766269406,crisis,American
SPY,2008-01-18,132.426977,127.0,2008-02-16,0.0793976728268309,29,call,7.5,0.0286,0.9590190977477346,crisis,American
SPY,2008-01-18,132.426977,128.0,2008-02-16,0.0793976728268309,29,call,6.78,0.0286,0.9665704292260632,crisis,American
SPY,2008-01-18,132.426977,129.0,2008-02-16,0.0793976728268309,29,call,6.09,0.0286,0.9741217607043918,crisis,American
SPY,2008-01-28,135.314898,122.0,2008-02-16,0.0520191649555099,19,call,13.96,0.0233999999999999,0.9016006500629368,crisis,American
SPY,2008-01-28,135.314898,123.0,2008-02-16,0.0520191649555099,19,call,13.05,0.0233999999999999,0.908990819325748,crisis,American
SPY,2008-01-28,135.314898,124.0,2008-02-16,0.0520191649555099,19,call,12.13,0.0233999999999999,0.9163809885885588,crisis,American
SPY,2008-01-28,135.314898,125.0,2008-02-16,0.0520191649555099,19,call,11.25,0.0233999999999999,0.9237711578513698,crisis,American
SPY,2008-01-28,135.314898,126.0,2008-02-16,0.0520191649555099,19,call,10.36,0.0233999999999999,0.9311613271141808,crisis,American
SPY,2008-01-28,135.314898,127.0,2008-02-16,0.0520191649555099,19,call,9.5,0.0233999999999999,0.9385514963769916,crisis,American
SPY,2008-01-28,135.314898,128.0,2008-02-16,0.0520191649555099,19,call,8.69,0.0233999999999999,0.9459416656398026,crisis,American
SPY,2008-01-28,135.314898,129.0,2008-02-16,0.0520191649555099,19,call,7.87,0.0233999999999999,0.9533318349026136,crisis,American
SPY,2008-01-28,135.314898,123.0,2008-03-22,0.1478439425051334,54,call,14.48,0.0233999999999999,0.908990819325748,crisis,American
SPY,2008-01-28,135.314898,124.0,2008-03-22,0.1478439425051334,54,call,13.63,0.0233999999999999,0.9163809885885588,crisis,American
SPY,2008-01-28,135.314898,125.0,2008-03-22,0.1478439425051334,54,call,12.82,0.0233999999999999,0.9237711578513698,crisis,American
SPY,2008-01-28,135.314898,126.0,2008-03-22,0.1478439425051334,54,call,12.03,0.0233999999999999,0.9311613271141808,crisis,American
SPY,2008-01-28,135.314898,127.0,2008-03-22,0.1478439425051334,54,call,11.23,0.0233999999999999,0.9385514963769916,crisis,American
SPY,2008-01-28,135.314898,128.0,2008-03-22,0.1478439425051334,54,call,10.48,0.0233999999999999,0.9459416656398026,crisis,American
SPY,2008-01-28,135.314898,129.0,2008-03-22,0.1478439425051334,54,call,9.71,0.0233999999999999,0.9533318349026136,crisis,American
SPY,2008-02-04,138.033006,127.0,2008-03-22,0.1286789869952087,47,call,12.79,0.0227,0.9200697983785124,crisis,American
SPY,2008-02-04,138.033006,128.0,2008-03-22,0.1286789869952087,47,call,11.96,0.0227,0.927314442460233,crisis,American
SPY,2008-02-04,138.033006,129.0,2008-03-22,0.1286789869952087,47,call,11.16,0.0227,0.9345590865419536,crisis,American
SPY,2008-02-11,133.978345,121.0,2008-03-22,0.109514031485284,40,call,14.33,0.0231,0.9031310246443184,crisis,American
SPY,2008-02-11,133.978345,122.0,2008-03-22,0.109514031485284,40,call,13.48,0.0231,0.910594917409974,crisis,American
SPY,2008-02-11,133.978345,123.0,2008-03-22,0.109514031485284,40,call,12.63,0.0231,0.9180588101756296,crisis,American
SPY,2008-02-11,133.978345,124.0,2008-03-22,0.109514031485284,40,call,11.78,0.0231,0.9255227029412852,crisis,American
SPY,2008-02-11,133.978345,125.0,2008-03-22,0.109514031485284,40,call,10.96,0.0231,0.9329865957069406,crisis,American
SPY,2008-02-11,133.978345,126.0,2008-03-22,0.109514031485284,40,call,10.18,0.0231,0.9404504884725962,crisis,American
SPY,2008-02-11,133.978345,127.0,2008-03-22,0.109514031485284,40,call,9.41,0.0231,0.9479143812382516,crisis,American
SPY,2008-02-11,133.978345,128.0,2008-03-22,0.109514031485284,40,call,8.62,0.0231,0.9553782740039072,crisis,American
SPY,2008-02-11,133.978345,129.0,2008-03-22,0.109514031485284,40,call,7.89,0.0231,0.9628421667695628,crisis,American
SPY,2008-02-19,135.018114,123.0,2008-03-22,0.0876112251882272,32,call,13.5,0.0227999999999999,0.9109888766480624,crisis,American
SPY,2008-02-19,135.018114,124.0,2008-03-22,0.0876112251882272,32,call,12.61,0.0227999999999999,0.9183952902793472,crisis,American
SPY,2008-02-19,135.018114,125.0,2008-03-22,0.0876112251882272,32,call,11.75,0.0227999999999999,0.9258017039106324,crisis,American
SPY,2008-02-19,135.018114,126.0,2008-03-22,0.0876112251882272,32,call,10.91,0.0227999999999999,0.9332081175419172,crisis,American
SPY,2008-02-19,135.018114,127.0,2008-03-22,0.0876112251882272,32,call,10.07,0.0227999999999999,0.9406145311732024,crisis,American
SPY,2008-02-19,135.018114,128.0,2008-03-22,0.0876112251882272,32,call,9.24,0.0227999999999999,0.9480209448044876,crisis,American
SPY,2008-02-19,135.018114,129.0,2008-03-22,0.0876112251882272,32,call,8.44,0.0227999999999999,0.9554273584357724,crisis,American
SPY,2008-02-19,135.018114,123.0,2008-04-19,0.164271047227926,60,call,14.27,0.0227999999999999,0.9109888766480624,crisis,American
SPY,2008-02-19,135.018114,124.0,2008-04-19,0.164271047227926,60,call,13.44,0.0227999999999999,0.9183952902793472,crisis,American
SPY,2008-02-19,135.018114,125.0,2008-04-19,0.164271047227926,60,call,12.62,0.0227999999999999,0.9258017039106324,crisis,American
SPY,2008-02-19,135.018114,126.0,2008-04-19,0.164271047227926,60,call,11.82,0.0227999999999999,0.9332081175419172,crisis,American
SPY,2008-02-19,135.018114,129.0,2008-04-19,0.164271047227926,60,call,9.54,0.0227999999999999,0.9554273584357724,crisis,American
SPY,2008-02-26,138.331878,125.0,2008-03-22,0.0684462696783025,25,call,13.91,0.0214,0.9036239643909122,crisis,American
SPY,2008-02-26,138.331878,126.0,2008-03-22,0.0684462696783025,25,call,12.96,0.0214,0.9108529561060394,crisis,American
SPY,2008-02-26,138.331878,127.0,2008-03-22,0.0684462696783025,25,call,12.0,0.0214,0.9180819478211668,crisis,American
SPY,2008-02-26,138.331878,128.0,2008-03-22,0.0684462696783025,25,call,11.11,0.0214,0.925310939536294,crisis,American
SPY,2008-02-26,138.331878,129.0,2008-03-22,0.0684462696783025,25,call,10.21,0.0214,0.9325399312514214,crisis,American
SPY,2008-02-26,138.331878,125.0,2008-04-19,0.1451060917180013,53,call,14.52,0.0214,0.9036239643909122,crisis,American
SPY,2008-02-26,138.331878,127.0,2008-04-19,0.1451060917180013,53,call,12.77,0.0214,0.9180819478211668,crisis,American
SPY,2008-02-26,138.331878,128.0,2008-04-19,0.1451060917180013,53,call,11.94,0.0214,0.925310939536294,crisis,American
SPY,2008-02-26,138.331878,129.0,2008-04-19,0.1451060917180013,53,call,11.1,0.0214,0.9325399312514214,crisis,American
SPY,2008-03-04,132.945719,120.0,2008-03-22,0.0492813141683778,18,call,13.29,0.0166,0.9026240250729698,crisis,American
SPY,2008-03-04,132.945719,121.0,2008-03-22,0.0492813141683778,18,call,12.34,0.0166,0.910145891948578,crisis,American
SPY,2008-03-04,132.945719,122.0,2008-03-22,0.0492813141683778,18,call,11.41,0.0166,0.917667758824186,crisis,American
SPY,2008-03-04,132.945719,123.0,2008-03-22,0.0492813141683778,18,call,10.48,0.0166,0.925189625699794,crisis,American
SPY,2008-03-04,132.945719,124.0,2008-03-22,0.0492813141683778,18,call,9.57,0.0166,0.9327114925754022,crisis,American
SPY,2008-03-04,132.945719,125.0,2008-03-22,0.0492813141683778,18,call,8.71,0.0166,0.9402333594510104,crisis,American
SPY,2008-03-04,132.945719,126.0,2008-03-22,0.0492813141683778,18,call,7.83,0.0166,0.9477552263266183,crisis,American
SPY,2008-03-04,132.945719,127.0,2008-03-22,0.0492813141683778,18,call,7.02,0.0166,0.9552770932022264,crisis,American
SPY,2008-03-04,132.945719,128.0,2008-03-22,0.0492813141683778,18,call,6.21,0.0166,0.9627989600778344,crisis,American
SPY,2008-03-04,132.945719,129.0,2008-03-22,0.0492813141683778,18,call,5.46,0.0166,0.9703208269534426,crisis,American
SPY,2008-03-04,132.945719,120.0,2008-04-19,0.1259411362080766,46,call,13.98,0.0166,0.9026240250729698,crisis,American
SPY,2008-03-04,132.945719,123.0,2008-04-19,0.1259411362080766,46,call,11.46,0.0166,0.925189625699794,crisis,American
SPY,2008-03-04,132.945719,124.0,2008-04-19,0.1259411362080766,46,call,10.66,0.0166,0.9327114925754022,crisis,American
SPY,2008-03-04,132.945719,125.0,2008-04-19,0.1259411362080766,46,call,9.88,0.0166,0.9402333594510104,crisis,American
SPY,2008-03-04,132.945719,126.0,2008-04-19,0.1259411362080766,46,call,9.11,0.0166,0.9477552263266183,crisis,American
SPY,2008-03-04,132.945719,127.0,2008-04-19,0.1259411362080766,46,call,8.38,0.0166,0.9552770932022264,crisis,American
SPY,2008-03-04,132.945719,128.0,2008-04-19,0.1259411362080766,46,call,7.67,0.0166,0.9627989600778344,crisis,American
SPY,2008-03-04,132.945719,129.0,2008-04-19,0.1259411362080766,46,call,6.97,0.0166,0.9703208269534426,crisis,American
SPY,2008-03-11,132.433666,120.0,2008-03-22,0.0301163586584531,11,call,12.8,0.0148,0.9061140088049816,crisis,American
SPY,2008-03-11,132.433666,121.0,2008-03-22,0.0301163586584531,11,call,11.82,0.0148,0.9136649588783566,crisis,American
SPY,2008-03-11,132.433666,122.0,2008-03-22,0.0301163586584531,11,call,10.85,0.0148,0.9212159089517314,crisis,American
SPY,2008-03-11,132.433666,123.0,2008-03-22,0.0301163586584531,11,call,9.91,0.0148,0.9287668590251064,crisis,American
SPY,2008-03-11,132.433666,124.0,2008-03-22,0.0301163586584531,11,call,8.94,0.0148,0.9363178090984812,crisis,American
SPY,2008-03-11,132.433666,125.0,2008-03-22,0.0301163586584531,11,call,8.0,0.0148,0.943868759171856,crisis,American
SPY,2008-03-11,132.433666,126.0,2008-03-22,0.0301163586584531,11,call,7.12,0.0148,0.9514197092452308,crisis,American
SPY,2008-03-11,132.433666,127.0,2008-03-22,0.0301163586584531,11,call,6.21,0.0148,0.9589706593186056,crisis,American
SPY,2008-03-11,132.433666,128.0,2008-03-22,0.0301163586584531,11,call,5.35,0.0148,0.9665216093919804,crisis,American
SPY,2008-03-11,132.433666,129.0,2008-03-22,0.0301163586584531,11,call,4.54,0.0148,0.9740725594653552,crisis,American
SPY,2008-03-11,132.433666,120.0,2008-04-19,0.1067761806981519,39,call,13.49,0.0148,0.9061140088049816,crisis,American
SPY,2008-03-11,132.433666,121.0,2008-04-19,0.1067761806981519,39,call,12.63,0.0148,0.9136649588783566,crisis,American
SPY,2008-03-11,132.433666,122.0,2008-04-19,0.1067761806981519,39,call,11.78,0.0148,0.9212159089517314,crisis,American
SPY,2008-03-11,132.433666,123.0,2008-04-19,0.1067761806981519,39,call,10.93,0.0148,0.9287668590251064,crisis,American
SPY,2008-03-11,132.433666,124.0,2008-04-19,0.1067761806981519,39,call,10.13,0.0148,0.9363178090984812,crisis,American
SPY,2008-03-11,132.433666,125.0,2008-04-19,0.1067761806981519,39,call,9.33,0.0148,0.943868759171856,crisis,American
SPY,2008-03-11,132.433666,126.0,2008-04-19,0.1067761806981519,39,call,8.55,0.0148,0.9514197092452308,crisis,American
SPY,2008-03-11,132.433666,127.0,2008-04-19,0.1067761806981519,39,call,7.8,0.0148,0.9589706593186056,crisis,American
SPY,2008-03-11,132.433666,128.0,2008-04-19,0.1067761806981519,39,call,7.11,0.0148,0.9665216093919804,crisis,American
SPY,2008-03-11,132.433666,129.0,2008-04-19,0.1067761806981519,39,call,6.41,0.0148,0.9740725594653552,crisis,American
SPY,2008-03-18,133.509541,121.0,2008-04-19,0.0876112251882272,32,call,13.1,0.0092,0.9063022694385564,crisis,American
SPY,2008-03-18,133.509541,122.0,2008-04-19,0.0876112251882272,32,call,12.23,0.0092,0.913792370838875,crisis,American
SPY,2008-03-18,133.509541,123.0,2008-04-19,0.0876112251882272,32,call,11.34,0.0092,0.9212824722391936,crisis,American
SPY,2008-03-18,133.509541,124.0,2008-04-19,0.0876112251882272,32,call,10.51,0.0092,0.9287725736395124,crisis,American
SPY,2008-03-18,133.509541,125.0,2008-04-19,0.0876112251882272,32,call,9.69,0.0092,0.936262675039831,crisis,American
SPY,2008-03-18,133.509541,126.0,2008-04-19,0.0876112251882272,32,call,8.88,0.0092,0.9437527764401497,crisis,American
SPY,2008-03-18,133.509541,127.0,2008-04-19,0.0876112251882272,32,call,8.09,0.0092,0.9512428778404682,crisis,American
SPY,2008-03-18,133.509541,128.0,2008-04-19,0.0876112251882272,32,call,7.33,0.0092,0.9587329792407868,crisis,American
SPY,2008-03-18,133.509541,129.0,2008-04-19,0.0876112251882272,32,call,6.59,0.0092,0.9662230806411056,crisis,American
SPY,2008-03-18,133.509541,121.0,2008-05-17,0.164271047227926,60,call,14.21,0.0092,0.9063022694385564,crisis,American
SPY,2008-03-18,133.509541,122.0,2008-05-17,0.164271047227926,60,call,13.39,0.0092,0.913792370838875,crisis,American
SPY,2008-03-18,133.509541,123.0,2008-05-17,0.164271047227926,60,call,12.54,0.0092,0.9212824722391936,crisis,American
SPY,2008-03-18,133.509541,124.0,2008-05-17,0.164271047227926,60,call,11.78,0.0092,0.9287725736395124,crisis,American
SPY,2008-03-18,133.509541,125.0,2008-05-17,0.164271047227926,60,call,10.99,0.0092,0.936262675039831,crisis,American
SPY,2008-03-18,133.509541,126.0,2008-05-17,0.164271047227926,60,call,10.24,0.0092,0.9437527764401497,crisis,American
SPY,2008-03-18,133.509541,127.0,2008-05-17,0.164271047227926,60,call,9.49,0.0092,0.9512428778404682,crisis,American
SPY,2008-03-18,133.509541,128.0,2008-05-17,0.164271047227926,60,call,8.75,0.0092,0.9587329792407868,crisis,American
SPY,2008-03-18,133.509541,129.0,2008-05-17,0.164271047227926,60,call,8.07,0.0092,0.9662230806411056,crisis,American
SPY,2008-03-26,133.911648,121.0,2008-04-19,0.0657084188911704,24,call,12.95,0.0129,0.903580844587918,crisis,American
SPY,2008-03-26,133.911648,122.0,2008-04-19,0.0657084188911704,24,call,12.07,0.0129,0.9110484548737686,crisis,American
SPY,2008-03-26,133.911648,123.0,2008-04-19,0.0657084188911704,24,call,11.16,0.0129,0.9185160651596193,crisis,American
SPY,2008-03-26,133.911648,124.0,2008-04-19,0.0657084188911704,24,call,10.3,0.0129,0.9259836754454698,crisis,American
SPY,2008-03-26,133.911648,125.0,2008-04-19,0.0657084188911704,24,call,9.45,0.0129,0.9334512857313204,crisis,American
SPY,2008-03-26,133.911648,126.0,2008-04-19,0.0657084188911704,24,call,8.62,0.0129,0.9409188960171708,crisis,American
SPY,2008-03-26,133.911648,127.0,2008-04-19,0.0657084188911704,24,call,7.83,0.0129,0.9483865063030216,crisis,American
SPY,2008-03-26,133.911648,128.0,2008-04-19,0.0657084188911704,24,call,7.03,0.0129,0.955854116588872,crisis,American
SPY,2008-03-26,133.911648,129.0,2008-04-19,0.0657084188911704,24,call,6.28,0.0129,0.9633217268747224,crisis,American
SPY,2008-03-26,133.911648,122.0,2008-05-17,0.1423682409308692,52,call,13.44,0.0129,0.9110484548737686,crisis,American
SPY,2008-03-26,133.911648,124.0,2008-05-17,0.1423682409308692,52,call,11.77,0.0129,0.9259836754454698,crisis,American
SPY,2008-03-26,133.911648,125.0,2008-05-17,0.1423682409308692,52,call,10.99,0.0129,0.9334512857313204,crisis,American
SPY,2008-03-26,133.911648,126.0,2008-05-17,0.1423682409308692,52,call,10.19,0.0129,0.9409188960171708,crisis,American
SPY,2008-03-26,133.911648,127.0,2008-05-17,0.1423682409308692,52,call,9.46,0.0129,0.9483865063030216,crisis,American
SPY,2008-03-26,133.911648,128.0,2008-05-17,0.1423682409308692,52,call,8.73,0.0129,0.955854116588872,crisis,American
SPY,2008-03-26,133.911648,129.0,2008-05-17,0.1423682409308692,52,call,8.05,0.0129,0.9633217268747224,crisis,American
SPY,2008-04-02,136.607921,123.0,2008-04-19,0.0465434633812457,17,call,14.05,0.0141,0.900387028069917,crisis,American
SPY,2008-04-02,136.607921,124.0,2008-04-19,0.0465434633812457,17,call,13.07,0.0141,0.9077072478103227,crisis,American
SPY,2008-04-02,136.607921,125.0,2008-04-19,0.0465434633812457,17,call,12.14,0.0141,0.9150274675507286,crisis,American
SPY,2008-04-02,136.607921,126.0,2008-04-19,0.0465434633812457,17,call,11.18,0.0141,0.9223476872911344,crisis,American
SPY,2008-04-02,136.607921,127.0,2008-04-19,0.0465434633812457,17,call,10.25,0.0141,0.9296679070315402,crisis,American
SPY,2008-04-02,136.607921,128.0,2008-04-19,0.0465434633812457,17,call,9.36,0.0141,0.936988126771946,crisis,American
SPY,2008-04-02,136.607921,129.0,2008-04-19,0.0465434633812457,17,call,8.46,0.0141,0.944308346512352,crisis,American
SPY,2008-04-02,136.607921,125.0,2008-05-17,0.1232032854209445,45,call,13.23,0.0141,0.9150274675507286,crisis,American
SPY,2008-04-02,136.607921,126.0,2008-05-17,0.1232032854209445,45,call,12.39,0.0141,0.9223476872911344,crisis,American
SPY,2008-04-02,136.607921,127.0,2008-05-17,0.1232032854209445,45,call,11.54,0.0141,0.9296679070315402,crisis,American
SPY,2008-04-02,136.607921,128.0,2008-05-17,0.1232032854209445,45,call,10.73,0.0141,0.936988126771946,crisis,American
SPY,2008-04-02,136.607921,129.0,2008-05-17,0.1232032854209445,45,call,9.93,0.0141,0.944308346512352,crisis,American
SPY,2008-04-09,135.364721,122.0,2008-04-19,0.027378507871321,10,call,13.86,0.0131,0.901268802526472,crisis,American
SPY,2008-04-09,135.364721,123.0,2008-04-19,0.027378507871321,10,call,12.88,0.0131,0.9086562517275087,crisis,American
SPY,2008-04-09,135.364721,124.0,2008-04-19,0.027378507871321,10,call,11.89,0.0131,0.9160437009285456,crisis,American
SPY,2008-04-09,135.364721,125.0,2008-04-19,0.027378507871321,10,call,10.91,0.0131,0.923431150129582,crisis,American
SPY,2008-04-09,135.364721,126.0,2008-04-19,0.027378507871321,10,call,9.94,0.0131,0.9308185993306188,crisis,American
SPY,2008-04-09,135.364721,127.0,2008-04-19,0.027378507871321,10,call,8.96,0.0131,0.9382060485316556,crisis,American
SPY,2008-04-09,135.364721,128.0,2008-04-19,0.027378507871321,10,call,8.0,0.0131,0.945593497732692,crisis,American
SPY,2008-04-09,135.364721,129.0,2008-04-19,0.027378507871321,10,call,7.08,0.0131,0.9529809469337288,crisis,American
SPY,2008-04-09,135.364721,123.0,2008-05-17,0.1040383299110198,38,call,13.74,0.0131,0.9086562517275087,crisis,American
